position COMBINED_rate(cM/Mb) Genetic_Map(cM)
30811243 1.8464089198 27.1789751697
30811277 2.1235313697 27.1790379476
30811747 2.3242296555 27.1800360073
30812100 2.3293038653 27.1808564604
30812919 4.8393342655 27.1827641603
30813271 4.9959259387 27.1844676059
30813959 5.1574085073 27.1879048030
30814471 5.9009013510 27.1905453961
30814546 6.7591943233 27.1909879637
30816842 0.6517191566 27.2065070739
30820130 0.6280996608 27.2086499265
30820399 0.6082123328 27.2088188853
30822576 0.6111013260 27.2101429635
30823380 0.6294419684 27.2106342890
30823651 0.6534700489 27.2108048678
30824409 0.6747133992 27.2113001981
30824935 0.6543462065 27.2116550973
30825787 0.5829586056 27.2122126003
30825792 0.5829316331 27.2122155151
30826590 0.3761340614 27.2126806945
30827888 0.3580354976 27.2131689165
30828074 0.3442648464 27.2132355111
30828286 0.3329009355 27.2133084953
30828815 0.3279566477 27.2134845999
30828877 0.3278748969 27.2135049332
30829630 0.3271867349 27.2137518230
30830024 0.3266463518 27.2138807346
30830125 0.3255803190 27.2139137259
30830747 0.3235547279 27.2141162368
30830949 0.3215019436 27.2141815949
30831606 0.3199234358 27.2143928216
30831883 0.3186267043 27.2144814404
30835148 0.3186267043 27.2155217566
30837715 0.3524510965 27.2163396714
30837949 0.3524521808 27.2164221449
30838040 0.3524521808 27.2164542181
30838783 0.3664237812 27.2167160900
30838976 0.3664620110 27.2167868098
30839102 0.3667193028 27.2168329840
30840694 2.4626891240 27.2174168012
30840760 3.5153537214 27.2175793387
30840933 7.0682843286 27.2181874949
30841240 6.0427160797 27.2203574581
30841293 4.7368961703 27.2206777221
30841418 3.1586938712 27.2212698341
30841521 2.0400780131 27.2215951796
30842858 2.0439527066 27.2243227639
30842904 2.0509233028 27.2244167857
30843131 2.0576569537 27.2248823453
30843148 2.0658874150 27.2249173255
30843196 2.0635026362 27.2250164881
30843933 1.3963739082 27.2265372895
30844235 1.3784129262 27.2269589944
30844380 0.9150700308 27.2271588643
30844649 0.7668749628 27.2274050181
30844932 0.7663901273 27.2276220438
30845067 0.7514207375 27.2277255064
30845596 0.3934209209 27.2281230080
30845683 0.1681148069 27.2281572356
30845815 0.1260331437 27.2281794268
30845880 0.1628439584 27.2281876189
30846158 0.4852647145 27.2282328895
30846255 6.4668543049 27.2282799602
30846355 0.0566858253 27.2289266457
30847332 0.0564622616 27.2289820277
30847699 0.6360306927 27.2290027494
30847893 1.6280587822 27.2291261393
30848442 1.6280586869 27.2300199436
30848487 0.4538987567 27.2300932062
30848535 0.4540407833 27.2301149934
30848692 0.0501066996 27.2301862778
30849015 0.0501122470 27.2302024622
30849051 0.0503839320 27.2302042663
30849124 0.0514215425 27.2302079443
30849208 0.0571133572 27.2302122637
30849395 0.1646350741 27.2302229439
30849631 1.8580423256 27.2302617978
30849653 1.8580481384 27.2303026747
30849684 2.4737437699 27.2303602742
30849860 0.9649804880 27.2307956531
30850170 0.9099227412 27.2310947971
30850426 0.9279126609 27.2313277373
30850518 2.2260098061 27.2314131052
30851101 0.2151015668 27.2327108690
30851222 0.0980036323 27.2327368963
30851408 0.0681332258 27.2327551249
30851440 0.0413944662 27.2327573052
30851589 0.0369532136 27.2327634730
30851787 0.0369532136 27.2327707897
30852083 0.0369519049 27.2327817279
30852575 0.0369877453 27.2327999082
30852603 0.0371373612 27.2328009438
30852891 0.0382736761 27.2328116394
30852937 0.0405647217 27.2328134000
30853102 0.0411110549 27.2328200932
30853262 0.0673598395 27.2328266709
30853619 1.5459035156 27.2328507184
30854170 2.7465950532 27.2337025112
30854392 2.7630132322 27.2343122553
30854437 2.7800550813 27.2344365909
30854631 2.8231555667 27.2349759216
30854884 3.1382252611 27.2356901800
30854948 3.3195958378 27.2358910264
30854999 3.3195958378 27.2360603258
30855275 4.4008477229 27.2369765342
30855315 5.6802349802 27.2371525682
30855573 2.5213518921 27.2386180688
30855805 1.0765326084 27.2392030224
30855839 0.0608120168 27.2392396245
30856727 0.0609552090 27.2392936256
30860907 0.0612302717 27.2395484184
30861123 0.9023843455 27.2395616441
30861143 1.6273272026 27.2395796918
30861491 1.4402977907 27.2401460017
30861587 0.6205616611 27.2402842702
30862683 4.4680532395 27.2409644058
30862862 4.3868934091 27.2417641874
30862937 0.3958599761 27.2420932044
30863329 0.3371812772 27.2422483815
30863440 0.3016508285 27.2422858086
30864251 0.3004593830 27.2425304474
30865668 0.3263186191 27.2429561984
30866000 0.3798496764 27.2430645361
30866243 0.5103536671 27.2431568396
30866621 0.5100615152 27.2433497533
30866780 0.4801676982 27.2434308531
30867972 0.4823727162 27.2440032130
30868039 0.5786215824 27.2440355320
30869241 1.0159197012 27.2447310351
30869612 1.0185762387 27.2451079413
30870385 4.6473550600 27.2458953007
30871133 5.7400052576 27.2493715223
30872216 5.4295758305 27.2555879480
30872296 5.0115104853 27.2560223141
30873623 5.0121462728 27.2626725885
30873773 4.7488375218 27.2634244104
30874764 5.5087269490 27.2681305084
30874881 9.5110882794 27.2687750295
30874997 8.1258340857 27.2698783157
30875030 3.3426620519 27.2701464682
30875555 1.5650110791 27.2719013658
30876687 1.5713797126 27.2736729584
30876862 1.5704277609 27.2739479498
30877012 1.5804485766 27.2741835140
30878176 1.5804898830 27.2760231561
30878371 1.5884536190 27.2763313516
30878573 1.5890105636 27.2766522193
30878692 1.5873651234 27.2768413115
30878909 1.5808592681 27.2771857698
30878974 1.5735873852 27.2772885256
30879799 1.5106117449 27.2785867352
30880026 1.5189619397 27.2789296441
30880254 1.2526006180 27.2792759674
30880271 1.2485222484 27.2792972616
30881459 0.9476544950 27.2807805060
30881889 0.6975296472 27.2811879975
30882215 0.5461344265 27.2814153921
30883187 0.4271075954 27.2819462348
30885186 0.4265786842 27.2828000229
30885406 0.4262922971 27.2828938702
30886324 0.4246084012 27.2832852065
30887695 8.8637345098 27.2838673446
30888674 9.9817985477 27.2925449407
30888765 9.9829237312 27.2934532844
30888807 9.9829237312 27.2938725672
30888918 9.2670043307 27.2949806717
30889826 6.5169840115 27.3033951117
30890293 5.8345617603 27.3064385432
30890409 5.5869851244 27.3071153524
30890462 0.7755747868 27.3074114626
30891333 0.7689697444 27.3080869882
30892695 0.7723327866 27.3091343250
30893447 1.0226354795 27.3097151193
30893528 1.4246815216 27.3097979527
30893703 2.2302747870 27.3100472720
30894260 2.2402335889 27.3112895350
30894859 2.3434051071 27.3126314350
30894906 2.4655162058 27.3127415750
30895139 2.4218258253 27.3133160403
30895282 2.0725976664 27.3136623614
30895522 1.1459680530 27.3141597848
30896607 1.1470146747 27.3154031602
30896973 1.1460641099 27.3158229675
30897233 1.1449192076 27.3161209442
30897246 1.1457649967 27.3161358281
30897357 1.1434740046 27.3162630081
30900107 1.1329511724 27.3194075616
30900266 1.1234498297 27.3195877008
30901297 1.1793303680 27.3207459776
30902174 1.2445258878 27.3217802503
30902524 1.2943039899 27.3222158344
30903640 1.5538491939 27.3236602776
30903717 1.7758983731 27.3237799240
30903772 1.7742213173 27.3238775984
30903811 1.9438281717 27.3239467931
30904420 1.9566677098 27.3251305844
30904540 1.9456182997 27.3253653845
30904572 1.9201045636 27.3254276443
30904594 1.8794126665 27.3254698866
30905551 1.5579538784 27.3272684845
30905567 1.0249580059 27.3272934118
30905738 0.5499152943 27.3274686796
30905963 0.4544755954 27.3275924106
30906605 0.4422174829 27.3278841839
30906802 0.4310860288 27.3279713007
30907038 0.4300358909 27.3280730370
30908241 0.4301527342 27.3285903702
30908346 0.4304535914 27.3286355363
30908570 0.4304471599 27.3287319579
30908631 0.4310025608 27.3287582151
30909671 0.4528741333 27.3292064578
30910302 0.4402446978 27.3294922214
30910445 0.4435802413 27.3295551764
30911231 0.4398392474 27.3299038304
30911567 1.8936678181 27.3300516164
30912484 1.8930082184 27.3317881098
30912539 1.9003016729 27.3318922253
30912775 1.8947826525 27.3323406965
30913263 1.0400491514 27.3332653504
30913576 0.7199936114 27.3335908858
30913646 0.4738837494 27.3336412853
30913684 0.2791925145 27.3336592929
30913746 0.2772194525 27.3336766029
30913889 0.2137712370 27.3337162452
30914360 0.2038209939 27.3338169315
30916389 0.2040663735 27.3342304843
30916614 0.2046883715 27.3342763992
30916672 0.2051530188 27.3342882711
30916863 0.2067965345 27.3343274554
30917108 0.2776355306 27.3343781205
30917134 12.4280761794 27.3343853391
30917785 18.2243073873 27.3424760166
30918208 18.2243073873 27.3501848987
30918531 18.2243073873 27.3560713500
30918964 18.2243073873 27.3639624751
30919517 6.1761250739 27.3740405170
30919911 0.2127449022 27.3764739103
30920527 0.2126046955 27.3766049612
30920715 0.2147424729 27.3766449309
30920889 0.2158931305 27.3766822960
30921054 0.2184368553 27.3767179184
30922191 0.3814548078 27.3769662811
30922723 0.3013090968 27.3771692151
30922887 0.2050064744 27.3772186298
30923401 0.2050111001 27.3773240031
30923593 0.1917074368 27.3773633652
30924155 0.1883652424 27.3774711048
30925069 0.2279740979 27.3776432706
30925380 0.2280383615 27.3777141706
30925458 0.3279585076 27.3777319576
30925580 0.4454619498 27.3777719685
30926472 0.4452237185 27.3781693206
30926615 0.5213289974 27.3782329876
30926666 0.5946379532 27.3782595753
30926834 0.6790941081 27.3783594745
30931152 0.6528582621 27.3812918029
30931494 0.6197173000 27.3815150804
30932803 0.6110600339 27.3823262904
30934894 0.6001464614 27.3836040169
30934955 0.5932256575 27.3836406258
30935499 0.5933731559 27.3839633406
30936351 0.4077028545 27.3844688945
30936379 0.2212307322 27.3844803102
30936488 0.2230847351 27.3845044243
30937185 0.2799004123 27.3846599144
30937403 0.3973782674 27.3847209327
30937830 0.3952752309 27.3848906132
30938143 2.9962297151 27.3850143343
30938399 0.9658093442 27.3857813692
30938452 0.4720856788 27.3858325571
30938561 0.5216919332 27.3858840144
30938654 0.9880551330 27.3859325317
30938702 1.5936041748 27.3859799584
30938780 1.9960053268 27.3861042595
30938908 1.9950784769 27.3863597482
30939107 1.9921426295 27.3867567688
30941579 2.8956982184 27.3916813454
30942143 2.8966507983 27.3933145192
30942189 2.6317887249 27.3934477651
30942604 2.5821963709 27.3945399574
30943218 2.3149865120 27.3961254260
30943227 2.0896278519 27.3961462609
30943678 2.0531078808 27.3970886831
30943875 1.8958659606 27.3974931453
30945391 1.9059822783 27.4003672781
30945456 1.9421141829 27.4004911670
30946078 2.0767840585 27.4016991620
30946803 2.0894242280 27.4032048304
30947552 0.6513631018 27.4047698092
30948323 0.6070350973 27.4052720101
30948871 0.5219557706 27.4056046653
30948949 0.4344234167 27.4056453779
30949014 0.3577588438 27.4056736154
30950746 0.4406234671 27.4062932537
30951011 0.6141489950 27.4064100190
30952069 0.9413486546 27.4070597886
30954352 0.4530234351 27.4092088876
30954463 0.2779873603 27.4092591732
30954803 0.5915510702 27.4093536889
30954821 1.2086306453 27.4093643368
30955122 1.9618429489 27.4097281346
30955223 1.5145859561 27.4099262808
30955335 0.7853250140 27.4100959144
30955367 0.1451396359 27.4101210448
30955432 0.0588160282 27.4101304789
30955652 0.0583377183 27.4101434184
30956048 0.0583771644 27.4101665201
30956140 0.0584242604 27.4101718908
30956209 0.0584721738 27.4101759221
30956497 0.0586062801 27.4101927621
30957145 2.2706861799 27.4102307390
30957403 7.4903052553 27.4108165760
30957487 7.4880119581 27.4114457616
30957720 7.1083081436 27.4131904684
30957897 5.8403029206 27.4144486390
30958222 0.7436180460 27.4163467374
30958664 0.7476967416 27.4166754166
30959597 0.0078706606 27.4173730176
30959823 0.0039908174 27.4173747964
30959919 0.0039908174 27.4173751795
30960000 0.0039691031 27.4173755028
30960345 0.0039691031 27.4173768721
30961017 0.0039691031 27.4173795394
30961153 0.0039673203 27.4173800792
30961210 0.0039673203 27.4173803053
30961960 0.0039673203 27.4173832808
30961978 0.0039673203 27.4173833522
30962433 0.0039673203 27.4173851573
30962538 0.0039673203 27.4173855739
30962695 0.0039673203 27.4173861968
30963049 0.0039675528 27.4173876012
30963367 0.0039675528 27.4173888629
30963671 0.0039718668 27.4173900690
30963976 0.0039905937 27.4173912804
30964048 0.0039905937 27.4173915678
30964126 0.0039905937 27.4173918790
30964590 0.0042922362 27.4173937307
30964718 2.9895324619 27.4173942801
30964962 0.0132670038 27.4181237260
30965791 0.0132942902 27.4181347243
30966611 0.0132942902 27.4181456257
30967142 0.0133025736 27.4181526849
30967194 0.0136370537 27.4181533767
30968056 0.0139334648 27.4181651318
30968873 0.4246977201 27.4181765154
30971137 0.1797125300 27.4191380311
30971440 0.1963977286 27.4191924840
30972071 0.0591530844 27.4193164109
30972569 0.0489029297 27.4193458692
30972633 0.0432855257 27.4193489990
30972734 0.0405755335 27.4193533708
30972924 0.0384595968 27.4193610802
30973508 0.0395869236 27.4193835406
30973679 0.0415428470 27.4193903099
30974659 0.0452424153 27.4194310219
30976082 0.2194975856 27.4194954019
30977031 0.2270176816 27.4197037051
30977474 0.3873006069 27.4198042739
30978119 9.3534366553 27.4200540828
30978315 12.9415591809 27.4218873564
30978835 13.6650694546 27.4286169672
30981907 9.6105547487 27.4705960605
30981935 4.4803186277 27.4708651561
30982184 4.4735392873 27.4719807554
30982295 4.4687224820 27.4724773183
30982501 3.4672511947 27.4733978751
30982728 1.3647252812 27.4741849411
30983278 1.3635565404 27.4749355400
30983279 1.3635661006 27.4749369036
30983562 1.3269692206 27.4753227928
30983586 1.3261058609 27.4753546400
30983653 1.2911123152 27.4754434891
30983927 1.2831516765 27.4757972539
30984703 0.7846264288 27.4767929796
30985543 0.7879441781 27.4774520658
30985557 0.7916251321 27.4774630970
30985931 2.8438456366 27.4777591648
30986132 2.9011783365 27.4783307778
30986220 2.9103531368 27.4785860815
30986346 2.0661454256 27.4789527860
30986441 0.5035923587 27.4791490698
30987048 0.4893096420 27.4794547504
30989717 0.4952257724 27.4807607178
30989894 0.5023602093 27.4808483728
30991387 0.5331613077 27.4815983966
30991534 0.5714340984 27.4816767713
30991711 0.5836553533 27.4817779151
30992298 0.5946739358 27.4821205208
30992486 0.6069851771 27.4822323195
30992716 0.6040952730 27.4823719261
30992782 0.5986437139 27.4824117964
30992819 0.5801689627 27.4824339462
30993752 0.5736233992 27.4829752438
30993858 0.5796032358 27.4830360479
30994099 0.5829295081 27.4831757323
30994109 0.5613374273 27.4831815616
30994267 0.5052831713 27.4832702529
30994374 0.4005255086 27.4833243182
30995021 0.3119008357 27.4835834582
30995667 0.3070693747 27.4837849461
30996069 0.3056394642 27.4839083880
30996572 0.2730009524 27.4840621247
30997067 0.2773266961 27.4841972602
30997250 0.2589357443 27.4842480109
30997293 0.2429560729 27.4842591452
30997329 0.2193265074 27.4842678916
30997394 0.2193255560 27.4842821478
30997451 0.2192613942 27.4842946494
30997705 0.2193544843 27.4843503418
30998093 0.2194170897 27.4844354513
30999949 0.2213725813 27.4848426894
31000056 0.2234620129 27.4848663763
31000565 0.2262283054 27.4849801185
31000619 0.2262495629 27.4849923348
31001148 0.2279869074 27.4851120208
31002085 0.2284148182 27.4853256445
31002276 0.2287809284 27.4853692718
31002366 0.2290989856 27.4853898620
31002559 0.2319284217 27.4854340782
31002603 0.2298008158 27.4854442830
31003172 0.2299219229 27.4855750397
31003258 0.2311366230 27.4855948130
31003509 0.2314043782 27.4856528282
31003938 0.2322539871 27.4857521007
31004726 0.2340139088 27.4859351169
31004829 0.2354140181 27.4859592203
31004945 0.2363665906 27.4859865283
31005505 0.2387610580 27.4861188936
31005853 0.2421051652 27.4862019825
31006474 0.2421346141 27.4863523298
31006496 0.2422062773 27.4863576567
31006785 0.2435673383 27.4864276543
31007928 0.2505670725 27.4867060518
31007936 0.2531059415 27.4867080564
31008279 0.2765720622 27.4867948717
31008655 0.2784114456 27.4868988628
31009040 0.2444959332 27.4870060512
31009083 0.2452238736 27.4870165645
31010241 0.2376873397 27.4873005338
31010825 0.2268505819 27.4874393432
31011156 0.2163750866 27.4875144307
31011991 0.1982124536 27.4876951039
31013615 0.1854431400 27.4880170009
31015626 0.1849674922 27.4883899271
31016634 0.1954646522 27.4885763743
31017225 0.3141187945 27.4886918939
31017498 1.0217923003 27.4887776484
31017519 1.9839389356 27.4887991060
31018121 2.5987373394 27.4899934372
31018777 2.5526367147 27.4916982089
31018836 2.4467169397 27.4918488145
31019421 0.9529146435 27.4932801439
31020000 0.8887941877 27.4938318815
31020422 0.8040909197 27.4942069526
31020783 0.7232680011 27.4944972295
31020848 0.6527907401 27.4945442419
31020906 0.5770123512 27.4945821037
31021635 0.5766504897 27.4950027457
31021913 0.5764950589 27.4951630546
31022288 0.5764759771 27.4953792402
31022820 0.5639011878 27.4956859254
31023540 0.5640203737 27.4960919343
31023845 0.5620510606 27.4962639605
31024481 0.5650446663 27.4966214250
31024843 0.5730586070 27.4968259712
31025649 0.6084300510 27.4972878564
31029925 0.8621258480 27.4998895033
31030622 1.1932910789 27.5004904050
31031221 1.2673346147 27.5012051864
31031964 1.3188710064 27.5021468160
31035460 1.6250625369 27.5067575890
31035638 2.0209400871 27.5070468502
31039019 6.1967936856 27.5138796486
31045608 18.3804546534 27.5547103222
